survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size
0,1,male,,0,0,1.1762224866450417,S,First,man,True,E,Southampton,no,True,0
0,3,male,,0,0,0.7002930199678845,S,Third,man,True,,Southampton,no,True,0
1,3,male,,1,0,0.7275593897135163,S,Third,man,True,,Southampton,yes,False,1
0,2,male,,2,0,1.4579835224658595,S,Second,man,True,,Southampton,no,False,2
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7182852832050305,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7350911493182706,S,Third,man,True,,Southampton,no,True,0
1,1,female,,1,0,1.3740303948169557,S,First,woman,False,C,Southampton,yes,False,1
1,2,female,,1,1,1.298435801589627,S,Second,woman,False,,Southampton,yes,False,2
0,1,male,,1,0,1.3740303948169557,S,First,man,True,B,Southampton,no,False,1
0,2,male,,0,0,0.8550003727983172,S,Second,man,True,,Southampton,no,True,0
1,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,yes,True,0
0,2,male,,0,0,,S,Second,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7182852832050305,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7350911493182706,S,Third,man,True,,Southampton,no,True,0
1,3,female,,0,0,0.8270784446370016,S,Third,woman,False,,Southampton,yes,True,0
0,3,female,,1,6,1.347558126205653,S,Third,woman,False,,Southampton,no,False,7
1,1,male,,0,1,1.8308146858628092,C,First,man,True,B,Cherbourg,yes,False,1
0,3,female,,0,0,0.7402611824370866,Q,Third,woman,False,,Queenstown,no,True,0
1,1,male,,0,0,1.4679394012879077,C,First,man,True,D,Cherbourg,yes,True,0
0,3,male,,0,0,0.7983704222630993,S,Third,man,True,,Southampton,no,True,0
0,3,male,,5,2,1.347558126205653,S,Third,child,False,,Southampton,no,False,7
0,2,male,,1,1,1.298435801589627,S,Second,man,True,,Southampton,no,False,2
0,2,male,,1,2,1.3157646062571708,C,Second,man,True,,Cherbourg,no,False,3
0,3,male,,4,1,1.3031943094564213,S,Third,child,False,,Southampton,no,False,5
0,3,male,,0,0,0.8413606426687521,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7195871082105314,S,Third,man,True,,Southampton,no,True,0
1,1,female,,0,1,1.6777424049530496,S,First,child,False,B,Southampton,yes,False,1
1,1,male,,1,0,1.396999671219974,S,First,man,True,B,Southampton,yes,False,1
1,3,female,,0,1,0.9541644612001448,C,Third,child,False,,Cherbourg,yes,False,1
1,3,male,,0,0,1.3947996630517119,S,Third,man,True,,Southampton,yes,True,0
0,3,male,,0,0,0.6818573060879378,C,Third,man,True,,Cherbourg,no,True,0
0,1,male,,0,0,1.1875475700043259,S,First,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.956545404708534,S,Second,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7350911493182706,S,Third,man,True,,Southampton,no,True,0
1,3,female,,0,0,0.7156597012320294,Q,Third,woman,False,,Queenstown,yes,True,0
0,1,male,,1,1,1.5493647766132945,C,First,man,True,C,Cherbourg,no,False,2
0,3,male,,0,0,0.7103511636356576,S,Third,man,True,F,Southampton,no,True,0
1,1,female,,1,0,1.6914344251033115,C,First,woman,False,C,Cherbourg,yes,False,1
1,1,male,,0,0,1.184512741902528,S,First,man,True,E,Southampton,yes,True,0
0,3,female,,0,1,0.982447329381753,C,Third,woman,False,,Cherbourg,no,False,1
0,3,male,,0,0,0.7161902879656049,Q,Third,man,True,,Queenstown,no,True,0
0,3,male,,1,0,0.7232147953552717,S,Third,man,True,,Southampton,no,False,1
0,2,male,,0,0,1.1811431408094568,S,Second,man,True,,Southampton,no,True,0
1,2,female,,0,0,0.956545404708534,S,Second,woman,False,,Southampton,yes,True,0
1,1,male,,0,0,1.184512741902528,S,First,man,True,E,Southampton,yes,True,0
1,1,female,,0,0,1.6136123082086142,S,First,woman,False,,Southampton,yes,True,0
1,3,male,,1,1,1.0022130029410488,C,Third,man,True,,Cherbourg,yes,False,2
1,1,female,,0,0,1.3615039818309025,C,First,woman,False,C,Cherbourg,yes,True,0
0,1,male,,0,0,1.1875475700043259,S,First,man,True,C,Southampton,no,True,0
1,1,male,,1,0,1.3740303948169557,S,First,man,True,C,Southampton,yes,False,1
0,3,male,,0,0,0.8107223532630171,S,Third,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7103511636356576,S,Third,man,True,F,Southampton,no,True,0
1,1,female,,0,0,1.6914344251033115,C,First,woman,False,C,Cherbourg,yes,True,0
1,2,female,,0,0,0.8550003727983172,S,Second,woman,False,E,Southampton,yes,True,0
0,3,male,,0,0,1.0082644514894146,Q,Third,man,True,,Queenstown,no,True,0
0,3,male,,0,0,0.7182852832050305,S,Third,man,True,,Southampton,no,True,0
1,2,female,,0,1,1.251764630741022,S,Second,child,False,,Southampton,yes,False,1
0,3,male,,1,0,0.6696856916869809,S,Third,man,True,,Southampton,no,False,1
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
1,1,male,,1,0,1.3793142890599341,S,First,man,True,E,Southampton,yes,False,1
0,3,male,,0,0,0.7696467098992289,S,Third,man,True,,Southampton,no,True,0
1,2,female,,3,0,1.1133440539599853,S,Second,woman,False,,Southampton,yes,False,3
1,3,female,,0,0,0.7159251017911783,Q,Third,woman,False,,Queenstown,yes,True,0
0,2,male,,1,0,1.1811431408094568,S,Second,man,True,,Southampton,no,False,1
0,3,female,,1,0,0.7275593897135163,S,Third,woman,False,,Southampton,no,False,1
1,1,female,,0,0,1.6777424049530496,S,First,woman,False,B,Southampton,yes,True,0
0,3,male,,0,0,1.0760911663372978,C,Third,child,False,,Cherbourg,no,True,0
0,2,male,,0,0,,S,Second,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
0,3,male,,0,0,1.0220261151768755,S,Third,man,True,,Southampton,no,True,0
0,3,female,,1,3,1.263372079755344,S,Third,woman,False,,Southampton,no,False,4
1,1,male,,0,0,1.8308146858628092,C,First,man,True,B,Cherbourg,yes,True,0
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
1,1,male,,0,0,1.224127540701542,S,First,man,True,D,Southampton,yes,True,0
0,1,male,,1,0,1.4742015960318615,S,First,man,True,C,Southampton,no,False,1
1,1,female,,2,2,1.7173546183175181,C,First,woman,False,B,Cherbourg,yes,False,4
0,3,male,,1,0,1.0220261151768755,S,Third,man,True,,Southampton,no,False,1
1,3,male,,0,0,0.7275593897135163,S,Third,man,True,,Southampton,yes,True,0
0,1,male,,1,1,1.4498980416116356,S,First,man,True,B,Southampton,no,False,2
0,3,male,,1,1,1.1013268653860637,S,Third,man,True,,Southampton,no,False,2
1,2,female,,0,0,0.9419387347481111,S,Second,woman,False,,Southampton,yes,True,0
0,1,male,,1,0,1.3793142890599341,S,First,man,True,D,Southampton,no,False,1
0,3,male,,0,0,0.7167137171037538,Q,Third,man,True,,Queenstown,no,True,0
1,2,female,,1,1,1.142786806294772,S,Second,child,False,,Southampton,yes,False,2
1,3,male,,0,1,0.9257366351835873,S,Third,child,False,E,Southampton,yes,False,1
0,3,male,,0,0,0.8115041841791963,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
1,2,female,,1,2,1.4289675858306226,S,Second,woman,False,,Southampton,yes,False,3
1,2,male,,1,1,0.9836310677952794,S,Second,child,False,,Southampton,yes,False,2
0,3,male,,0,0,0.7195871082105314,S,Third,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.8929594767174838,S,Second,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7350911493182706,S,Third,man,True,,Southampton,no,True,0
1,1,female,,0,0,1.4951811453144472,S,First,woman,False,B,Southampton,yes,True,0
0,3,male,,0,0,0.9836310677952794,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.6747844764155648,S,Third,man,True,,Southampton,no,True,0
1,3,male,,0,0,0.6821511350272869,C,Third,man,True,,Cherbourg,yes,True,0
1,1,female,,1,2,1.5660066297600124,S,First,woman,False,B,Southampton,yes,False,3
0,3,male,,0,0,0.7182852832050305,S,Third,man,True,,Southampton,no,True,0
1,1,female,,1,0,1.4715941648662543,S,First,woman,False,D,Southampton,yes,False,1
0,1,male,,0,0,1.3025945271668788,C,First,man,True,,Cherbourg,no,True,0
0,3,female,,0,0,0.7167137171037538,Q,Third,woman,False,,Queenstown,no,True,0
0,3,male,,1,0,1.1582275793513523,Q,Third,man,True,,Queenstown,no,False,1
0,3,male,,0,0,0.7531868903860486,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.8115041841791963,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7232147953552717,S,Third,man,True,,Southampton,no,True,0
0,2,female,,0,0,0.8550003727983172,S,Second,woman,False,E,Southampton,no,True,0
0,3,male,,0,0,0.6818573060879378,C,Third,man,True,,Cherbourg,no,True,0
1,2,female,,1,3,1.142786806294772,S,Second,woman,False,,Southampton,yes,False,4
0,3,male,,0,0,0.7167137171037538,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7167137171037538,Q,Third,man,True,F,Queenstown,no,True,0
1,3,female,,0,0,0.9257366351835873,S,Third,child,False,,Southampton,yes,True,0
0,3,male,,0,0,0.7159251017911783,Q,Third,man,True,,Queenstown,no,True,0
1,1,female,,0,1,1.6777424049530496,S,First,woman,False,B,Southampton,yes,False,1
1,3,female,,0,0,0.6821511350272869,C,Third,child,False,,Cherbourg,yes,True,0
1,1,female,,1,0,1.396999671219974,S,First,woman,False,B,Southampton,yes,False,1
0,1,male,,0,0,1.224127540701542,S,First,man,True,D,Southampton,no,True,0
0,3,male,,1,2,1.14894744757298,S,Third,man,True,,Southampton,no,False,3
0,3,male,,0,0,0.6693807925135477,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.6836025091934652,S,Third,man,True,,Southampton,no,True,0
1,3,female,,0,0,0.7002930199678845,S,Third,woman,False,,Southampton,yes,True,0
0,3,male,,4,1,1.2153864932212857,Q,Third,child,False,,Queenstown,no,False,5
1,3,male,,1,2,1.1066058371497167,S,Third,child,False,,Southampton,yes,False,3
0,1,male,,0,0,1.475215149169767,C,First,man,True,B,Cherbourg,no,True,0
0,3,male,,0,0,0.7167137171037538,Q,Third,man,True,,Queenstown,no,True,0
0,2,male,,0,0,1.1811431408094568,S,Second,man,True,,Southampton,no,True,0
0,3,female,,8,2,1.4450456807820304,S,Third,woman,False,,Southampton,no,False,10
0,1,male,,0,0,1.2308462091861,C,First,man,True,,Cherbourg,no,True,0
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
1,1,female,,0,0,1.180305862690078,S,First,woman,False,D,Southampton,yes,True,0
1,3,female,,0,0,0.7707569190021694,S,Third,woman,False,,Southampton,yes,True,0
0,3,male,,0,0,0.6821511350272869,C,Third,man,True,,Cherbourg,no,True,0
0,3,female,,1,1,1.1582275793513523,S,Third,woman,False,,Southampton,no,False,2
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
1,2,female,,1,1,1.1840759652374804,S,Second,woman,False,,Southampton,yes,False,2
1,1,male,,1,2,1.5660066297600124,S,First,child,False,B,Southampton,yes,False,3
1,3,male,,0,1,0.7617534835441124,C,Third,child,False,,Cherbourg,yes,False,1
1,3,male,,0,0,0.6638894817515382,S,Third,man,True,,Southampton,yes,True,0
0,3,male,,0,0,0.7182852832050305,S,Third,man,True,,Southampton,no,True,0
0,1,male,,0,0,,S,First,man,True,A,Southampton,no,True,0
0,3,female,,0,0,0.7182852832050305,S,Third,woman,False,,Southampton,no,True,0
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
1,1,female,,1,0,1.3793142890599341,S,First,woman,False,E,Southampton,yes,False,1
0,3,male,,0,0,0.7252654365779035,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,1.1582275793513523,S,Third,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.8550003727983172,S,Second,man,True,,Southampton,no,True,0
0,3,female,,4,2,1.2362906289100162,S,Third,child,False,,Southampton,no,False,6
0,3,male,,0,0,0.7350911493182706,S,Third,man,True,,Southampton,no,True,0
0,1,male,,0,0,,S,First,man,True,B,Southampton,no,True,0
0,3,female,,0,0,0.7275593897135163,S,Third,woman,False,,Southampton,no,True,0
0,2,male,,1,1,1.2839934433695035,C,Second,man,True,,Cherbourg,no,False,2
0,3,male,,0,0,0.6227677039701449,S,Third,man,True,,Southampton,no,True,0
0,3,male,,3,2,1.2025598131721487,S,Third,child,False,,Southampton,no,False,5
1,1,female,,1,1,1.5124778883697223,S,First,woman,False,B,Southampton,yes,False,2
1,3,male,,0,0,0.7696467098992289,S,Third,man,True,,Southampton,yes,True,0
0,1,male,,0,0,,S,First,man,True,,Southampton,no,True,0
1,3,female,,0,1,0.9257366351835873,S,Third,woman,False,E,Southampton,yes,False,1
0,3,male,,4,1,1.3031943094564213,S,Third,child,False,,Southampton,no,False,5
0,3,male,,0,0,0.6620391335402096,Q,Third,man,True,,Queenstown,no,True,0
0,3,male,,0,0,1.3947996630517119,S,Third,man,True,,Southampton,no,True,0
1,2,male,,0,2,1.2839934433695035,C,Second,child,False,,Cherbourg,yes,False,2
1,3,male,,0,0,0.7167137171037538,Q,Third,man,True,,Queenstown,yes,True,0
1,1,female,,0,0,1.4775113193551406,,First,woman,False,B,,yes,True,0
1,3,female,,1,0,0.982447329381753,C,Third,child,False,,Cherbourg,yes,False,1
1,2,male,,1,1,1.0754097640872489,S,Second,child,False,,Southampton,yes,False,2
0,3,male,,0,0,0.6821511350272869,C,Third,man,True,,Cherbourg,no,True,0
0,3,male,,0,0,0.7232147953552717,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7496482603933199,S,Third,man,True,,Southampton,no,True,0
1,1,female,,1,1,1.4863084647117297,C,First,woman,False,E,Cherbourg,yes,False,2
0,3,male,,0,0,0.7696467098992289,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7350911493182706,S,Third,man,True,,Southampton,no,True,0
1,3,male,,0,0,1.3947996630517119,S,Third,man,True,,Southampton,yes,True,0
1,1,male,,0,0,1.221168225756457,C,First,man,True,C,Cherbourg,yes,True,0
0,3,male,,0,0,0.7275593897135163,S,Third,man,True,,Southampton,no,True,0
0,2,male,,0,0,0.8550003727983172,S,Second,man,True,,Southampton,no,True,0
1,1,female,,0,0,1.2337220363428747,C,First,woman,False,,Cherbourg,yes,True,0
0,3,male,,0,0,0.6217265068392704,C,Third,man,True,,Cherbourg,no,True,0
0,3,male,,0,0,0.7696467098992289,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7038633385188673,S,Third,man,True,,Southampton,no,True,0
0,3,male,,8,2,1.4450456807820304,S,Third,man,True,,Southampton,no,False,10
0,3,male,,0,0,0.7257745575424253,C,Third,man,True,,Cherbourg,no,True,0
0,2,male,,0,1,1.251764630741022,S,Second,man,True,,Southampton,no,False,1
1,1,female,,1,0,1.5018095986900362,C,First,woman,False,C,Cherbourg,yes,False,1
0,3,male,,4,2,1.2362906289100162,S,Third,child,False,,Southampton,no,False,6
0,3,male,,0,0,0.7182852832050305,S,Third,man,True,,Southampton,no,True,0
0,3,female,,1,1,1.0022130029410488,C,Third,child,False,,Cherbourg,no,False,2
1,1,female,,0,1,1.3012172439622434,S,First,woman,False,D,Southampton,yes,False,1
0,2,female,,1,0,1.1811431408094568,S,Second,woman,False,,Southampton,no,False,1
1,3,female,,0,1,0.804409600154405,S,Third,woman,False,,Southampton,yes,False,1
1,1,female,,1,1,1.6302473403056181,S,First,woman,False,,Southampton,yes,False,2
1,1,male,,0,0,1.1875475700043259,S,First,man,True,E,Southampton,yes,True,0
1,3,female,,0,3,1.0844938024469695,C,Third,woman,False,,Cherbourg,yes,False,3
0,3,male,,0,0,0.6821511350272869,C,Third,man,True,,Cherbourg,no,True,0
0,3,male,,2,0,0.9733374884480894,S,Third,man,True,,Southampton,no,False,2
0,2,male,,1,0,0.8929594767174838,S,Second,man,True,,Southampton,no,False,1
1,1,female,,0,0,1.180305862690078,S,First,woman,False,D,Southampton,yes,True,0
0,3,female,,8,2,1.4450456807820304,S,Third,woman,False,,Southampton,no,False,10
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
1,2,female,,0,0,0.9419387347481111,S,Second,woman,False,,Southampton,yes,True,0
1,2,female,,1,0,0.9665595474866996,C,Second,woman,False,,Cherbourg,yes,False,1
0,1,male,,0,0,1.3665737224115353,S,First,man,True,A,Southampton,no,True,0
0,3,male,,0,0,0.8115041841791963,S,Third,man,True,,Southampton,no,True,0
1,3,male,,1,1,0.8796021070737157,S,Third,child,False,,Southampton,yes,False,2
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
1,1,female,,1,1,1.376709830401531,S,First,woman,False,D,Southampton,yes,False,2
0,1,male,,0,0,0.47588499532711054,S,First,man,True,B,Southampton,no,True,0
0,3,male,,0,0,0.7871950081766445,S,Third,man,True,,Southampton,no,True,0
1,2,female,,1,0,1.1562690064065475,C,Second,woman,False,,Cherbourg,yes,False,1
1,3,female,,0,0,0.6818573060879378,C,Third,child,False,,Cherbourg,yes,True,0
0,3,male,,0,0,0.8272605774237758,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
1,1,female,,0,1,1.4863084647117297,C,First,woman,False,C,Cherbourg,yes,False,1
1,2,female,,0,1,1.1811431408094568,S,Second,woman,False,,Southampton,yes,False,1
0,3,male,,0,0,0.7257745575424253,S,Third,man,True,,Southampton,no,True,0
0,3,female,,0,0,0.8556760097103523,S,Third,woman,False,,Southampton,no,True,0
0,2,male,,0,0,0.8550003727983172,S,Second,man,True,,Southampton,no,True,0
0,3,male,,0,0,0.6693807925135477,S,Third,man,True,,Southampton,no,True,0
0,3,female,,0,5,1.2153864932212857,Q,Third,woman,False,,Queenstown,no,False,5
0,2,male,,0,0,0.9419387347481111,S,Second,man,True,,Southampton,no,True,0
1,1,female,,0,0,1.224127540701542,S,First,woman,False,B,Southampton,yes,True,0
0,3,female,,1,2,1.14894744757298,S,Third,woman,False,,Southampton,no,False,3
1,1,male,,0,0,1.224127540701542,C,First,man,True,C,Cherbourg,yes,True,0
0,3,male,,0,0,0.7167137171037538,Q,Third,man,True,,Queenstown,no,True,0
